season,episode,line,character,dialogue
13,13,8,MEOWTH,"Don't be shy, guy. Give Mime Jr. Day Care a try! "
13,13,9,JESSIE,Well! Hi guy! 
13,13,10,JAMES,"Give us two hours and we'll give you an evolved Magby, see? "
13,13,11,ROLAND,"Cool, but I bet it's not cheap. "
13,13,12,JESSIE,"Fear not! Because during our trial period, there's no cost to you! "
13,13,13,JAMES,"Woo, woo, woo! "
13,13,14,ROLAND,Yeah! 
13,13,15,JESSIE,Simply stroll inside and soon you'll be up to speed! 
13,13,16,ROLAND,Thanks! It's about you It's about me It's about hope It's about dreams It's about friends that work together To claim their destiny It's about reaching for the skies Pokemon! Given the courage And willing to try It's about never giving up So hold your head up And we will carry on... Sinnoh League Victors Pokemon! 
13,13,17,JESSIE,"This chart shows you how it's done, soup to nuts! "
13,13,18,MEOWTH,And with a no-money back guarantee! 
13,13,19,ROLAND,It sounds great! You can take care of Magby! 
13,13,20,JESSIE,"We'll take care of Magby, all right! With eyes firmly focused on the Boss! "
13,13,21,MEOWTH,A gift like Magby will set the Boss free! 
13,13,22,MEOWTH,"Say he's having the annual Team Rocket barbecue, but the charcoal just ain't cooperating. Oy! The frustrating embarrassment! "
13,13,23,MEOWTH,[ENTHUSIASTIC] 
13,13,24,MEOWTH,Magby will have it roaring in no time! 
13,13,25,MEOWTH,[PROUD] 
13,13,26,MEOWTH,"Or it's his birthday, and he can't light that load of candles! What's a birthday boss to do? "
13,13,27,MEOWTH,[ENTHUSIASTIC] 
13,13,28,MEOWTH,"One blast from Magby, and that cake will light up the whole room! "
13,13,29,MAGBY,[PROUD] 
13,13,30,MEOWTH,"Wait! There's more! What if Headquarters gets hit by a typhoon, and the power poops out? "
13,13,31,MEOWTH,"It's so dark he can't find the nose on his face, or matches! But see? "
13,13,32,MAGBY,[ENTHUSIASTIC] 
13,13,33,MEOWTH,Magby will appear and everything will become clear! 
13,13,34,MAGBY,[PLEASED] 
13,13,35,MEOWTH,"Then you know what we'll hear? Because Meowth and friends have shown me the light with Magby, it's time for me to light up their lives with a pile of dough! "
13,13,36,"MEOWTH, JESSIE, JAMES","Fire up the bank account, 'cause we'll be rich! "
13,13,37,ROLAND,Why are you singing? 
13,13,38,"JESSIE , JAMES , MEOWTH, MIME JR.",[SURPRISED] 
13,13,39,"JESSIE, MEOWTH, JAMES",Can't you guess? It's our song of success! 
13,13,40,ROLAND,"Okay, so here's my Magby! "
13,13,41,ROLAND,See you later! 
13,13,42,JAMES,Later meaning two little hours. 
13,13,43,NARRATOR,"Our heroes happily continue their journey to the beautiful Lakeside Resort, where the Grand Festival is soon slated to begin. "
13,13,44,"ASH, DAWN, BROCK, PIKACHU, PIPLUP",[CURIOUS] 
13,13,45,ROLAND,It's so cute! 
13,13,46,PIPLUP,[BASHFUL] / [APPALLED] 
13,13,47,ROLAND,Excuse me! Is that your Pikachu? 
13,13,48,ASH,"Yeah, this is my buddy! Meet Pikachu! "
13,13,49,PIKACHU,[FRIENDLY] 
13,13,50,ROLAND,"My name's Roland, and I'm gonna get my own Pikachu one day! "
13,13,51,ASH,My name's Ash. Hi! 
13,13,52,DAWN,Hello! My name's Dawn! 
13,13,53,BROCK,Hi Roland! My name's Brock! 
13,13,54,ROLAND,"Say, you think I could play with your Pikachu some? "
13,13,55,ASH,"Sure, no prob'! "
13,13,56,PIKACHU,[HAPPY] 
13,13,57,PIKACHU,[HAPPY] 
13,13,58,BROCK,This must be the first time he's met a Pikachu! 
13,13,59,ASH,Looks that way! 
13,13,60,DAWN,"Piplup, why not play with them too? "
13,13,61,PIPLUP,[GRUMPY] 
13,13,62,DAWN,Don't be like that! Come on! 
13,13,63,"ROLAND, PIKACHU",[LAUGHING] 
13,13,64,ROLAND,"Wow, thanks a lot! Pikachu's sure a lot of fun! "
13,13,65,ASH,You bet! Pikachu's Pokémon partner number one! 
13,13,66,PIKACHU,[PLEASED]  
13,13,67,DAWN,"So Roland, what kind of Pokémon do you have? "
13,13,68,ROLAND,Pokémon? I've got me a Magby! 
13,13,69,DAWN,"Magby, huh? "
13,13,70,ROLAND,Magby's cool all right. 
13,13,71,POKEDEX,Magby. The Live Coal Pokémon. Magby has a magma-like substance in its body and emits super-fiery breath. 
13,13,72,DAWN,Can I see? 
13,13,73,ASH,I want to see too! 
13,13,74,ROLAND,I just left Magby at Pokémon Day Care. They're gonna evolve my Magby in two hours flat! 
13,13,75,ASH,Two hours flat? 
13,13,76,DAWN,Can they even promise that? 
13,13,77,BROCK,Sounds strange to me. 
13,13,78,DAWN,You sure the Day Care center's here? 
13,13,79,ROLAND,I'm positive! They had a big billboard out front that said Mime Jr. Day Care! 
13,13,80,BROCK,Sounds fishy to me. 
13,13,81,ASH,"Yeah? Well, we're gonna find out what's up. "
13,13,82,ROLAND,Guess I'll have to let Bertha know right away. 
13,13,83,BROCK,Let Bertha know? 
13,13,84,ROLAND,"Yeah! You see, Bertha knows everything there is to know about Pokémon. "
13,13,85,BERTHA,"And what are you up to, Roland? "
13,13,86,ROLAND,"Well, it's Bertha! Whaddaya know. "
13,13,87,ASH,"Wow! Bertha, huh? "
13,13,88,BERTHA,'Course is! Now who else would it be? Do you have a name? 
13,13,89,ASH,Sure! It's Ash! 
13,13,90,DAWN,Hi! I'm Dawn! 
13,13,91,BROCK,Ma'am! My name is Brock! 
13,13,92,BROCK,You're Bertha. Let me see... Bertha... It can't be! 
13,13,93,"ROLAND, ASH, DAWN, PIKACHU, PIPLUP",[SURPRISED] 
13,13,94,BROCK,"You're not Bertha of the Elite Four, are you? "
13,13,95,BERTHA,That's right. I am. 
13,13,96,BERTHA,"But, I don't like to be called one of the Elite Four. At all. It's a secret! "
13,13,97,BROCK,"Yes, ma'am! "
13,13,98,BERTHA,"Roland! It's time for your Pokémon training! Now, I told you to hurry it up, so what in the world's taking so long? "
13,13,99,ROLAND,"You see, somebody stole my Magby. "
13,13,100,BERTHA,"Stole your Magby? Oh land sakes Roland, what am I going to do with you? "
13,13,101,BROCK,Is this your grandson? 
13,13,102,BERTHA,"Child of a cousin. Roland says he wants to get better at Pokémon battles, so I was asked to look after him. "
13,13,103,BERTHA,"If I told you once, I told you a thousand times: Once you have a Pokémon, you have a responsibility to watch over that Pokémon day in and day out. "
13,13,104,ROLAND,Right. 
13,13,105,BERTHA,"Now, how could you let that happen? I feel sorry for poor Magby! "
13,13,106,BROCK,"And of course, that's why you're one of the Elite... "
13,13,107,BERTHA,Now Roland! You must get Magby back. You have to learn to correct your own mistakes! You owe Magby that much at least! 
13,13,108,ROLAND,I will! 
13,13,109,ASH,All right! We'll help too! 
13,13,110,PIKACHU,[ENTHUSIASTIC]  
13,13,111,PIPLUP,[ENTHUSIASTIC] 
13,13,112,BERTHA,"So we've got a Trainer and a Coordinator, I see! "
13,13,113,ASH,I've got seven Gym Badges so far! 
13,13,114,DAWN,"And I'm on my way to compete in the Grand Festival, right now! "
13,13,115,BERTHA,So that means I'll get a chance to see how strong you both are! 
13,13,116,ASH,What do you mean how strong we are? 
13,13,117,BERTHA,You'll see. Have you figured out how you'll search for Magby yet? 
13,13,118,ASH,"Wow, to tell the truth... "
13,13,119,DAWN,We're kind of clueless. 
13,13,120,BROCK,The only thing we know for sure is there were three people involved in the theft. 
13,13,121,ROLAND,"So, what do we do? "
13,13,122,BERTHA,"While we're having this nice little talk, they might get away. "
13,13,123,"ROLAND, ASH, DAWN, BROCK, PIKACHU, PIPLUP",[WORRIED] 
13,13,124,ASH,That building's got an observatory! We can see the whole town from there. 
13,13,125,BERTHA,Hm... 
13,13,126,ASH,See anything? 
13,13,127,ROLAND,Just a second... 
13,13,128,ROLAND,Down there! Those three are the ones! 
13,13,129,BERTHA,Confirm the location. 
13,13,130,ROLAND,Okay. 
13,13,131,ASH,Let's go to that park by the fountain! 
13,13,132,ROLAND,Right! 
13,13,133,JESSIE,We'll evolve your Pokémon in two hours at Wobbuffet's Day Care! 
13,13,134,MEOWTH,With our famous no-money back guarantee! 
13,13,135,JAMES,"And that's certainly not all, because for a limited time, we're offering all this for free! "
13,13,136,ROLAND,"I want my Magby back! JESSIE, JAMES, MEOWTH, MIME JR., "
13,13,137,WOBBUFFET,[CURIOUS] 
13,13,138,JAMES,Magby? Pish posh! 
13,13,139,MEOWTH,That Pokémon's not our thing. 
13,13,140,JESSIE,It does strike an unfamiliar ring. 
13,13,141,"JESSIE, JAMES , MEOWTH, WOBBUFFET, MIME JR.",[SCREAMING] 
13,13,142,BERTHA,Just who are you people? 
13,13,143,JESSIE,I think your silly question needs work! 
13,13,144,JAMES,Admitting ignorance makes you look like a jerk! - 
13,13,145,JESSIE,On the wind! - 
13,13,146,JAMES,Past the stars! 
13,13,147,MEOWTH,You're berserk! 
13,13,148,JESSIE,Bringing chaos at a breakneck pace! 
13,13,149,JAMES,"Dashing hope, bringing fear in its place! "
13,13,150,JESSIE,A rose by any other name's just as sweet! 
13,13,151,JAMES,"When everything's worse, our work is complete! - "
13,13,152,JESSIE,Jessie! - 
13,13,153,JAMES,And James! 
13,13,154,MEOWTH,"Meowth, that's a name! "
13,13,155,JESSIE,Putting the do-gooders in their place! 
13,13,156,JAMES,We're Team Rocket! 
13,13,157,"JESSIE, JAMES, MEOWTH",And we're in your face! 
13,13,158,WOBBUFFET,[AFFIRMATIVE] 
13,13,159,MIME JR.,[MIMICKING] 
13,13,160,DAWN,So Team Rocket's responsible for all this?! 
13,13,161,BERTHA,Team Rocket? 
13,13,162,BROCK,They're criminals who steal other people's Pokémon! 
13,13,163,ASH,Give Roland's Magby back now! 
13,13,164,JESSIE,Eat my pink dust! 
13,13,165,"ASH, ROLAND, DAWN, BROCK, PIKACHU, PIPLUP",[SHOCKED] 
13,13,166,"JESSIE, JAMES, MEOWTH",Feet don't fail me now! 
13,13,167,"ASH, ROLAND, DAWN, PIKACHU, PIPLUP",[BRACING] 
13,13,168,BROCK,"Hey, where did Bertha go? "
13,13,169,BERTHA,I'm right here! 
13,13,170,BROCK,Are you all right? 
13,13,171,BERTHA,Deal with them. 
13,13,172,ROLAND,Let's get them. 
13,13,173,"PIKACHU, PIPLUP",[SURPRISED]  
13,13,174,DAWN,We're coming too! 
13,13,175,ASH,Wait a minute! 
13,13,176,"DAWN, ROLAND, PIPLUP",[SURPRISED] 
13,13,177,ASH,"Hey, why don't we head them off from both sides? "
13,13,178,BROCK,Hold on! 
13,13,179,ROLAND,Gimme my Magby! 
13,13,180,MEOWTH,"Hey, maybe we should ask them how long to hold on! "
13,13,181,ASH,"'Kay, Team Rocket, give it up! "
13,13,182,PIKACHU,[ANGRY] 
13,13,183,ASH,"Hey, wait! "
13,13,184,ASH,"Whoa guys, look! "
13,13,185,ASH,They've got to be hiding in one of those windmills! 
13,13,186,DAWN,We'll just have to search them one by one. 
13,13,187,ROLAND,Yeah? 
13,13,188,BERTHA,Just a moment please. 
13,13,189,BERTHA,Look more carefully. 
13,13,190,"DAWN, ASH, BROCK, ROLAND, PIPLUP, PIKACHU",[CONFUSED] 
13,13,191,BERTHA,"Oh, come on. The second one from the right! "
13,13,192,ASH,That one's not turning! 
13,13,193,BERTHA,Maybe this is a good time to give you some advice. You would do well to strengthen your powers of observation. 
13,13,194,ASH,I'll have to think about that. 
13,13,195,JAMES,The odds of the Twerps finding us in here are zilch! 
13,13,196,JESSIE,"And while they wander aimlessly like boats without a rudder, we can plot our next dastardly deed! "
13,13,197,MEOWTH,Their aim's not that bad. 
13,13,198,JESSIE,And it's straight at us! 
13,13,199,JAMES,They're not psychic! They're dumb! 
13,13,200,JESSIE,Who cares? Let's move out! 
13,13,201,"BROCK, ROLAND, BERTHA, PIPLUP, PIKACHU",[SHOCKED] 
13,13,202,DAWN,Oh no! 
13,13,203,"JESSIE, JAMES, MEOWTH",We're leaving you flat! 
13,13,204,ASH,"That's not gonna happen! Staraptor, I choose you! "
13,13,205,STARAPTOR,[APPEARING] 
13,13,206,ASH,Use Aerial Ace! 
13,13,207,STARAPTOR,[AERIAL ACE MOVE] 
13,13,208,JESSIE,Here we go! 
13,13,209,MEOWTH,I'll take care of the schmo! Ho ho! 
13,13,210,MEOWTH,Aerial Ace defense below! 
13,13,211,STARAPTOR,[GROANING] 
13,13,212,ASH,Staraptor! 
13,13,213,BERTHA,Guess we've got no choice. 
13,13,214,BERTHA,Follow me! 
13,13,215,"DAWN, ASH, BROCK, ROLAND, PIKACHU",[CURIOUS] 
13,13,216,"ASH, DAWN, BROCK, ROLAND, PIKACHU, PIPLUP",[SCREAMING] 
13,13,217,BERTHA,"Hang on tight, g*ng! "
13,13,218,ASH,I'll do my best! 
13,13,219,PIKACHU,[SCARED] 
13,13,220,ROLAND,"Wow Bertha, you're the coolest! "
13,13,221,BERTHA,"While you're hanging on remember you're on the lookout, too! "
13,13,222,ASH,Whoa! Oh man! 
13,13,223,PIKACHU,[SCARED] 
13,13,224,ASH,Go right! 
13,13,225,BERTHA,"You're up, Gliscor. Let's go! "
13,13,226,GLISCOR,[EMERGING]  
13,13,227,GLISCOR,[AGGRESSIVE] - 
13,13,228,JESSIE,The Twerps on wheels! - 
13,13,229,MEOWTH,They can't drive! 
13,13,230,BERTHA,Use Guillotine! 
13,13,231,GLISCOR,[GUILLOTINE MOVE] 
13,13,232,MEOWTH,Who cares if they got a chauffeur? Those twerps are full of hot air! Guillotine defense! 
13,13,233,GLISCOR,"[SATISFIED] JESSIE, JAMES, MEOWTH, MIME JR., "
13,13,234,WOBBUFFET,[SCREAMING] 
13,13,235,DAWN,It worked! 
13,13,236,ASH,Yes! 
13,13,237,PIKACHU,[PLEASED] 
13,13,238,BERTHA,They're not going anywhere now! 
13,13,239,BERTHA,Hold on! 
13,13,240,"ASH, DAWN, BROCK, ROLAND, PIKACHU, PIPLUP","[SCREAMING] JESSIE, JAMES, MEOWTH, MIME JR., "
13,13,241,WOBBUFFET,[MOANING] 
13,13,242,ASH,"Okay, Team Rocket, it's over! "
13,13,243,ROLAND,Gimme back my Magby! 
13,13,244,JESSIE,How about a swift kick instead? 
13,13,245,WOBBUFFET,[AFFIRMATIVE] 
13,13,246,JESSIE,"Seviper, heads up! "
13,13,247,SEVIPER,[APPEARING]  
13,13,248,JAMES,"Carnivine, heads up too! "
13,13,249,JAMES,I must choose my words more carefully! 
13,13,250,ASH,"Buizel, I choose you! "
13,13,251,BUIZEL,[APPEARING] 
13,13,252,DAWN,Pachirisu! Let's go! 
13,13,253,PACHIRISU,[APPEARING] 
13,13,254,JESSIE,"Seviper! Use Bite, quick! "
13,13,255,SEVIPER,[PREPARING] 
13,13,256,BUIZEL,[LEAPING]  
13,13,257,SEVIPER,[BITE MOVE] 
13,13,258,ASH,"Buizel, Sonic Boom, go! "
13,13,259,BUIZEL,"[SONIC BOOM MOVE] JESSIE, JAMES, MEOWTH, MIME JR., "
13,13,260,"WOBBUFFET, SEVIPER",[PANICKED] 
13,13,261,JAMES,"Now, Carnivine! b*llet Seed, big time! "
13,13,262,CARNIVINE,[b*llet SEED MOVE] 
13,13,263,PACHIRISU,[LEAPING] 
13,13,264,DAWN,"Pachirisu, Spark! "
13,13,265,PACHIRISU,[SPARK MOVE] 
13,13,266,CARNIVINE,[SCREAMING] 
13,13,267,ASH,"Buizel, Sonic Boom again! "
13,13,268,BUIZEL,[SONIC BOOM MOVE] 
13,13,269,ROLAND,My Poké Ball's back! 
13,13,270,BERTHA,"Then this would be a perfect time for you to join the battle, Roland! "
13,13,271,ROLAND,Right! 
13,13,272,ROLAND,"'Kay, Magby go! "
13,13,273,MAGBY,[EMERGING] 
13,13,274,JAMES,"Carnivine, Vine Whip! "
13,13,275,CARNIVINE,[VINE WHIP MOVE] 
13,13,276,MAGBY,[REELING]  
13,13,277,MAGBY,[READY] 
13,13,278,ROLAND,Show them your strength with Flamethrower! 
13,13,279,MAGBY,[FLAMETHROWER MOVE] 
13,13,280,CARNIVINE,[REELING] 
13,13,281,JAMES,"There, there. Don't let those tussling Twerps bully you! "
13,13,282,JESSIE,"You're messing with the new and improved Team Rocket, and you're going to pay! "
13,13,283,MEOWTH,Today! 
13,13,284,MEOWTH,Launching Powering Up Parts! 
13,13,285,SEVIPER,[HISSING] 
13,13,286,SEVIPER,[SHOWING OFF] 
13,13,287,CARNIVINE,[READY] 
13,13,288,ROLAND,Check it out! 
13,13,289,ASH,They kidding or what? 
13,13,290,DAWN,You sneaks! 
13,13,291,BERTHA,I am not amused! 
13,13,292,JAMES,Our Powering Up Parts are in place! 
13,13,293,JESSIE,We'll see who's got a brave face! 
13,13,294,MEOWTH,Let's knock some twerps into space! 
13,13,295,JAMES,Power Vine Whip! 
13,13,296,PACHIRISU,[HURT] 
13,13,297,JESSIE,Power Poison Tail! 
13,13,298,BUIZEL,[HURT] 
13,13,299,JESSIE,You see? We pack more punch than previously! 
13,13,300,"ASH, DAWN, BROCK, ROLAND, BERTHA, PIKACHU",[FRUSTRATED] 
13,13,301,BERTHA,How dare you tamper with Pokémon like that? 
13,13,302,BERTHA,Every Pokémon Battle has to be ex*cuted fair and square! 
13,13,303,BERTHA,"What a Pokémon doesn't naturally have, it does without! "
13,13,304,JESSIE,"Complaints? Save them for the Twerps! Seviper, go! "
13,13,305,JAMES,"Right! You're just jealous! Carnivine, NOW! "
13,13,306,"SEVIPER, CARNIVINE",[AGGRESSIVE] 
13,13,307,BERTHA,"It's your turn Golem! Rock Blast, let's go! "
13,13,308,GOLEM,[APPEARING] 
13,13,309,GOLEM,[PREPARING] 
13,13,310,"SEVIPER, CARNIVINE",[AGGRESSIVE] 
13,13,311,SEVIPER,[SHOCKED] 
13,13,312,CARNIVINE,[SHOCKED] 
13,13,313,"JESSIE, JAMES, MEOWTH, MIME JR.",[PANICKING] 
13,13,314,"CARNIVINE, SEVIPER",[DAZED] 
13,13,315,DAWN,Wow! 
13,13,316,ASH,That's strong! 
13,13,317,PIKACHU,[IMPRESSED] 
13,13,318,BERTHA,"Roland, are you just going to stand there? "
13,13,319,ROLAND,"Magby, use Fire Punch! Go! "
13,13,320,MAGBY,[FIRE PUNCH MOVE] 
13,13,321,JESSIE,Those primo Powering Up parts ended up costing Team Rocket a pretty penny. 
13,13,322,JAMES,"Well, we can all thank that seasoned citizenette! "
13,13,323,MEOWTH,She'd probably say you're welcome. 
13,13,324,"JESSIE, JAMES, MEOWTH",We're blasting off again! 
13,13,325,ASH,"That's great that you got your Magby back, Roland. "
13,13,326,BERTHA,"Now let's just make sure this doesn't ever happen again, - all right? - "
13,13,327,ROLAND,Right! 
13,13,328,DAWN,"I can't believe how strong you are, Bertha. "
13,13,329,BROCK,What do you expect from a member of the Elite Four? 
13,13,330,"DAWN, PIPLUP",[SHOCKED] 
13,13,331,DAWN,Brock couldn't possibly be saying you're THE Bertha from the Elite Four now could he? 
13,13,332,ASH,That's why you're so strong! 
13,13,333,BERTHA,"You know, I really don't like the name Elite Four at all. I'm sorry. "
13,13,334,BERTHA,"Regardless, the main thing is Roland's got his Magby back, and we have you all to thank for it! How can I repay you? "
13,13,335,ASH,I know! How about having a Pokémon battle with me? 
13,13,336,BERTHA,Seriously? 
13,13,337,ASH,I wanna see how well I can do battling you! Please? Say that you will? 
13,13,338,BERTHA,Now that's the kind of spirit I like! 
13,13,339,BERTHA,"All right Hippowdon, it's your turn! "
13,13,340,HIPPOWDON,[EMERGING] 
13,13,341,HIPPOWDON,[ROARING] 
13,13,342,POKEDEX,"Hippowdon. The Heavyweight Pokémon. A surprisingly fierce Pokémon, Hippowdon opens its giant mouth to intimidate adversaries. "
13,13,343,ASH,"Hippowdon, huh? All right Torterra, I choose you! "
13,13,344,TORTERRA,[EMERGING] 
13,13,345,ASH,Let's start off with Leaf Storm! 
13,13,346,TORTERRA,[LEAF STORM MOVE] 
13,13,347,TORTERRA,[CONFUSED] 
13,13,348,ASH,Where did it go? 
13,13,349,BERTHA,"Hippowdon, use Iron Head! "
13,13,350,HIPPOWDON,[IRON HEAD MOVE]  
13,13,351,TORTERRA,[SHOCKED] 
13,13,352,TORTERRA,[GROANING] 
13,13,353,DAWN,Incredible power! 
13,13,354,ASH,Torterra! You all right? 
13,13,355,TORTERRA,[AFFIRMING] 
13,13,356,ASH,"Okay, Rock Climb! "
13,13,357,TORTERRA,[PREPARING] 
13,13,358,TORTERRA ,[ROCK CLIMB MOVE] 
13,13,359,HIPPOWDON,[NOTICING] 
13,13,360,TORTERRA,[RUNNING] 
13,13,361,BERTHA,Use Iron Head to intercept it! 
13,13,362,HIPPOWDON,[IRON HEAD MOVE] 
13,13,363,"HIPPOWDON, TORTERRA",[GROWLING] / [STRUGGLING] 
13,13,364,"DAWN, BROCK, ROLAND, PIPLUP", [ALARMED] 
13,13,365,ASH,Torterra! 
13,13,366,BERTHA,"Is that the best you can do, young man? "
13,13,367,BERTHA,"Ash, I told you once before! You need to strengthen your powers of observation! "
13,13,368,DAWN,There's that phrase again. 
13,13,369,BERTHA,"You should heed my words as well, young lady, since it will assist you in your Pokémon Contests! "
13,13,370,BERTHA,"Observe not only your own Pokémon, but your opponent's Pokémon too! How much do you really know about them? "
13,13,371,BERTHA,It boils down to your powers of observation! 
13,13,372,BERTHA,How much damage has your Pokémon taken? Can they continue battling? 
13,13,373,BERTHA,What moves are effective on your opponent? 
13,13,374,BERTHA,"In contests, too. "
13,13,375,BERTHA,Watch as many Pokémon moves as you can. Try them out and increase the variety of moves you already have. 
